smiles,ligand_id,activity_label
COc1ccc(C)cc1NC(=O)C[NH+]2CCN(CC2)S(=O)(=O)c3ccc(F)cc3,4242070,inactive
COc1ccc(CCNC(=O)C2CN(C3CCCC3)C(=O)C2)cc1OC,4242068,inactive
CC1=CC=CN2C(=O)C(=C(NCc3occc3)N=C12)\C=N\c4ccccc4,4242067,inactive
Cc1ccccc1n2c(N)c3c(C)nnc3nc2SCc4ccccn4,4242066,inactive
Cc1ccc(cc1)S(=O)(=O)NCC\N=C(/C[NH+]2CCOCC2)\NS(=O)(=O)c3ccc(C)cc3,4242065,inactive
Cc1cc(C)c(C#N)c(SCS(=O)Cc2ccccc2)n1,4242064,inactive
CN1C(C(C(=O)NCc2oc(C)cc2)c3ccccc3C1=O)c4c[nH]c5ccccc45,4242063,inactive
Clc1cccc(c1)N(C2CS(=O)(=O)C=C2)C(=O)C3CCCO3,4242062,inactive
COc1ccc(cc1)N2CC[NH+](CCCNC(=O)C3(CC3)S(=O)(=O)c4ccc(Cl)cc4)CC2,4242060,inactive
Cc1n[nH]c(C)c1S(=O)(=O)N2CCCC(C2)C(=O)N3CCc4ccccc34,4242059,inactive
O=C(CCCCCN1C(=S)Nc2cc3OCOc3cc2C1=O)N4CC[NH+](CC4)C5CCCCC5,4242057,inactive
CCCCNC(=O)c1nnn(c1N)c2ccccc2,4242056,inactive
COC(=O)c1ccc(NC(=O)CCNS(=O)(=O)c2cccc3nonc23)cc1,4242055,inactive
Cc1oc(cc1)C2NC(=O)NC(O)(C2C(=O)c3ccccc3)C(F)(F)F,4242054,inactive
CCOc1ccc(cc1)n2c(C)nc3cc(ccc23)C(=O)NCc4occc4,4242053,inactive
CCSc1nnc(NC(=O)CSc2nccn2c3cccc(C)c3)s1,4242052,inactive
CCOC(=O)c1c(C)oc2c3ccccc3c(O)cc12,4242051,inactive
CCOC(=O)N1CCN(CC1)C(=O)CCNS(=O)(=O)c2cc(Br)cnc2N,4242050,inactive
COc1ccc(cc1)N2CCN(CC2)C(=O)CCS(=O)(=O)c3cccc4nsnc34,4242049,inactive
O=C(NCc1cccnc1)C2CCN(CC2)S(=O)(=O)N3CCC4(CC3)OCCO4,4242048,inactive
Fc1ccc(cc1)N2CC[NH+](CC2)C(CNC(=O)c3cccc(Cl)c3)c4cccnc4,4242047,inactive
O=C(Cn1ncc2ccccc12)N3CCC4(CC3)OCCO4,4242046,inactive
CN1C(=O)C=C(SCC(=O)N2CCN(CC2)C(=O)c3occc3)c4ccccc14,4242045,inactive
CCc1nnc(NC(=O)COC(=O)CN2C(=O)c3ccccc3C2=O)s1,4242044,inactive
CCOC(=O)N1CCN(CC1)C(=O)c2nnc(O)c3ccccc23,4242043,inactive
CCCCC(=O)Nc1cccc(c1)c2cn3ccsc3[nH+]2,4242042,inactive
Cc1cccc(CN2CCNC2=O)c1,4242039,inactive
CC(C)C(=O)N(C1CS(=O)(=O)C=C1)c2ccc(F)cc2,4242038,inactive
O=S(=O)(NCCC1=CCCCC1)c2cccc3nsnc23,4242037,inactive
CCCCc1oc2c3ccccc3nc(O)c2n1,4242036,inactive
Cc1ccc(NC(=O)C2CC(=NO2)c3ccc(F)cc3)cc1,4242035,inactive
CC1CCN(CC1)C(=O)C2CCCN(C2)S(=O)(=O)c3c(C)onc3C,4242034,inactive
COC(=O)C(Cc1ccccc1)NC(=O)CSc2nc(N)cc(O)n2,4242033,inactive
CCN(CC)S(=O)(=O)N1CCC(CC1)C(=O)NCC[NH+]2CCOCC2,4242032,inactive
COc1ccc(cc1)N(CC(=O)NCC2CCCO2)S(=O)(=O)c3c(C)onc3C,4242031,inactive
Cc1ccc(Cl)cc1N2CCN(CC2)C(=O)CCS(=O)(=O)c3cccc4nonc34,4242030,inactive
CCOc1nc(nc(n1)N2CCCCC2)C#N,4242029,inactive
O=C(NC1CCCC1)C2CCC(=O)N2C3CCCC3,4242028,inactive
CCOc1ccccc1NC(=O)C2CCCN(C2)S(=O)(=O)c3c(C)nc([O-])nc3[O-],4242027,inactive
CCN(CCCNC(=O)CCNC(=O)CN1C=Nc2ccccc2C1=O)c3cccc(C)c3,4242025,inactive
O=C1N(Cc2occc2)C(=S)Nc3cc4OCOc4cc13,4242023,inactive
Cc1nnc(SCc2csc(C)n2)s1,4242022,inactive
COc1cc(NC(=O)CN(c2ccc(C)cc2)S(=O)(=O)c3c(C)nn(C)c3C)cc(OC)c1,4242021,inactive
O=C(CCS(=O)(=O)c1cccc2nonc12)N3CC(=O)N(CCc4ccccc4)C(=O)C3,4242020,inactive
CC1CCCC(C)N1C(=O)C2CC(=NO2)c3ccc(F)cc3,4242019,inactive
COc1ccc(cc1)N(C2CS(=O)(=O)C=C2)C(=O)c3oc(Br)cc3,4242018,inactive
COc1cc(cc(OC)c1OC)C(=O)NCCC(=O)NCCC[NH+]2CCCCC2C,4242017,inactive
CC1[NH+]=C2N(C(=[NH+]c3ccccc23)SCC4=CC(=O)N5C=C(Cl)C=CC5=N4)C1=O,4242016,inactive
COc1cccc(c1)N2CCN(CC2)C(=O)C3C4OC5(CN(Cc6ccccc6Cl)C(=O)C35)C=C4,4242015,inactive
CCOC(=O)c1oc2ccccc2c1NC(=O)c3ccc4OCOc4c3,4242014,inactive
Nc1ccc(Nc2ccccc2N)cc1,4242013,inactive
CCSCC1COC(=N1)c2cccn2Cc3ccc(C)cc3,4242012,inactive
CC(C)N(Cc1onc(n1)c2ccc(C)cc2)C(=O)C34CC5CC(CC(C5)C3)C4,4242011,inactive
COc1ccc(NC(=O)CSc2nnc(Cc3cccn3C)n2c4ccc(C)cc4)cc1OC,4242010,inactive
Clc1ccc(cc1)S(=O)(=O)NC(CC(=O)NCc2cccnc2)c3occc3,4242009,inactive
O=C(c1[nH]nc2CCCCc12)n3ccnc3,4242008,inactive
Cc1oc(CNC(=O)CCNC(=O)CN2C=Cc3ccccc3C2=O)cc1,4242007,inactive
CC1CCCC(NC(=O)c2ccc3C(=O)N(CC4CCCO4)C(=O)Nc3c2)C1C,4242006,inactive
CCOc1ccc(cc1OC)C2N(CC3CCCO3)C(=O)CN(C4CCCCC4)C2=O,4242005,inactive
CCc1nnc(NC(=O)CSc2nc(ns2)c3ccc(OC)cc3)s1,4242003,inactive
CCOC(=O)c1sc2N=C(SCC#N)N(CC3CCCO3)C(=O)c2c1C,4242002,inactive
Oc1cc(nc2ccccc12)c3ccccc3,4242001,inactive
CCOc1ccccc1c2onc(n2)c3ccc(NC(=O)Cc4ccc(OC)cc4)cc3,4241999,inactive
Cc1cc(SCc2ccccc2)nc(O)n1,4241998,inactive
Cc1cc(C)cc(c1)n2nnc(C(=O)NCc3ccc4OCOc4c3)c2N,4241997,inactive
[O-]P(=O)([O-])CCP(=O)(c1ccccc1)c2ccccc2,4241996,inactive
CN1C(=O)Oc2cc(ccc12)S(=O)(=O)N3CCN(CC3)c4cc(C)ccc4C,4241995,inactive
CCCN1Cc2cccc(C(=O)NCc3ccccc3)c2C1=O,4241993,inactive
COc1ccccc1N2CC[NH+](CC2)C(CNS(=O)(=O)c3ccccc3)c4cccnc4,4241992,inactive
Cn1c2C(=O)SCCc2c3ccccc13,4241991,inactive
Cc1nn(C)c(C)c1S(=O)(=O)N2CCC(CC2)C(=O)NC3CCCCC3,4241989,inactive
COc1ccc(C)cc1NC(=O)C2CCCN2C(=O)OCc3ccccc3,4241988,inactive
Cc1nc([O-])nc([O-])c1S(=O)(=O)NCCc2ccc(cc2)S(=O)(=O)N,4241987,inactive
CCOC1=C(N2CCCCC2)C(=O)C1=O,4241986,inactive
CN1C(=O)C(=O)N(C)c2cc(ccc12)S(=O)(=O)N3CCN(CC3)c4cccc(c4)C(F)(F)F,4241985,inactive
CC[NH+](CC)Cc1c(nnn1c2nonc2N)C(=O)OC,4241984,inactive
CC1CCN(CC1)S(=O)(=O)c2ccc3nc(O)c(O)nc3c2,4241983,inactive
CN1CC[NH+](CC(=O)N2CCN(C2)S(=O)(=O)c3ccc(C)cc3)CC1,4241982,inactive
COc1ccc(OC)c(c1)\N=C\c2c(O)[nH]c3ccccc23,4241981,inactive
Cc1onc(NC(=O)c2cc(on2)c3cccc(Cl)c3)c1,4241980,inactive
COC(=O)C1O[N+](=C(C1c2c[nH]c3ccccc23)C(=O)OC)[O-],4241979,inactive
CCOC(=O)c1cccc(NC(=O)CN(c2ccc(C)cc2)S(=O)(=O)c3c(C)n[nH]c3C)c1,4241978,inactive
CCC(=O)N1CCc2cc(ccc12)S(=O)(=O)N3CCc4ccccc34,4241977,inactive
O=C(CCc1ccccc1)OCC[NH+]2CCOCC2,4241975,inactive
[O-]C(=O)c1ccn(Cn2cnc3ccccc23)n1,4241974,inactive
CCCN1C(=N)N(CC(=O)OCC)c2ccccc12,4241973,inactive
CCN(c1cccc(C)c1)S(=O)(=O)c2ccc3N(CCc3c2)C(=O)C,4241972,inactive
O=C(NCN1C(=O)C2C3CC(C=C3)C2C1=O)Nc4ccccn4,4241970,inactive
CCOC(=O)N1CCC(CC1)NC(=O)C2CCN(CC2)S(=O)(=O)c3c(C)onc3C,4241969,inactive
O=C1CSC(N1Cc2occc2)c3cn(nc3C4=Cc5ccccc5OC4=O)c6ccccc6,4241967,inactive
CCOc1ccc(cc1)n2c(N)c3c(C)nnc3nc2SCC(=O)NC(C)CC,4241966,inactive
CC(C)Cn1c([S-])nnc1c2ccc(F)cc2,4241965,inactive
CC(=O)C1C(NC(=O)NC1(O)C(F)(F)F)c2ccncc2,4241964,inactive
COC(=O)c1ccccc1NC(=O)CN2C=Nc3ccc(cc3C2=O)S(=O)(=O)N4CCC(C)CC4,4241963,inactive
CCOC(=O)N1CCN(CC1)C(=O)C2=CN(C)C(=O)c3c2c4ccccc4n3C,4241962,inactive
CCCS(=O)(=O)N1CCC(CC1)C(=O)NCCCOCC,4241961,inactive
COCCNC(=O)C1CN(C2CCCC2)C(=O)C1,4241960,inactive
Clc1ccc(CCNC(=O)C2CCN(CC2)S(=O)(=O)c3cccc4nonc34)cc1,4241959,inactive
CCN1C(=CC(=S)c2ccccc12)C,4241958,inactive
C[NH+](C)CCC[NH2+]C(CC(=O)Nc1ccc(Cl)cc1)C(=O)[O-],4241957,inactive
Cc1nn(c2OC(=C(C#N)C(c3c(C)[nH]c(C#N)c3C)c12)[NH3+])c4ccccc4,4241956,inactive
COC(=O)C1=C([NH3+])Oc2cc(C)nc(O)c2C1c3cc(OC)c(OC)c(OC)c3,4241955,inactive
C[NH+](C)CCNC(=O)CN1N=C(C=CC1=O)c2ccc(Cl)cc2,4241954,inactive
O=C1CC(c2ccc3OCOc3c2)c4cc5OCOc5cc4N1,4241953,inactive
CCOc1ccc(OCC)c(NC(=O)CN(C)S(=O)(=O)c2c[nH]cn2)c1,4241952,inactive
COc1ccc(NC(=O)Cn2cccc2)cc1Cl,4241951,inactive
COc1ccc(OC)c(c1)S(=O)(=O)N2CCCCC2C(=O)N3CCN(CC3)c4ccccn4,4241950,inactive
CCC[NH+](CCC)CCCNC(=O)c1oc2nc3cc(OC)ccc3cc2c1,4241949,inactive
Cc1onc(NC(=O)CSc2nccn2c3cccc(C)c3)c1,4241948,inactive
O=C(Oc1ccc(OC(=O)c2ccncc2)cc1)c3ccncc3,4241947,inactive
COc1ccc(NC(=O)c2cc(on2)c3cccs3)cc1OC,4241946,inactive
COc1ccccc1N2CCN(CC2)C(=O)c3ccc(cc3)N4CCCC4=O,4241945,inactive
Cc1ccc(cc1)S(=O)(=O)N2CCC(CC2)C(=O)N3CCC4(CC3)OCCO4,4241944,inactive
CCCS(=O)(=O)N1CCC(CC1)C(=O)NCC[NH+](C)Cc2ccccc2,4241941,inactive
COc1ccc(NC(=O)c2oc3ccccc3c2NC(=O)c4occc4)c(OC)c1,4241940,inactive
Fc1ccc(CNC(=O)c2oc(CS(=O)(=O)Cc3ccccc3F)cc2)cc1,4241939,inactive
CCC(C)(N(CC1CCCO1)C(=O)CNC(=O)c2ccccc2)C(=O)NC3CCCC3,4241938,inactive
CCOc1ccc(NC(=O)C[NH+]2CCN(CC(=O)Nc3ccc(cc3)C(=O)OC)CC2)cc1,4241937,inactive
CC(=O)N1CC(=O)Nc2ccc(Cl)cc2C1c3ccc(F)cc3,4241936,inactive
Cc1ccc(C)c(c1)N2CCN(CC2)C(=O)Cn3cccc3,4241934,inactive
CC(C)(C)NS(=O)(=O)c1cccc2nsnc12,4241933,inactive
COCCn1c(SCC=C)nnc1c2c[nH]c3ccccc23,4241932,inactive
COc1ccc2cc3cc(oc3nc2c1)C(=O)NCCN4CC[NH+](Cc5ccccc5)CC4,4241931,inactive
Fc1ccc(cc1)c2onc(c2)C(=O)NCC[NH+]3CCOCC3,4241930,inactive
CCS(=O)(=O)NCc1cn2ccsc2[nH+]1,4241929,inactive
COc1cc2ccccc2cc1C(=O)Nc3ccc(cc3)S(=O)(=O)[N-]c4cc(C)on4,4241927,inactive
CC(C)C(NS(=O)(=O)c1ccc2N(CCc2c1)C(=O)C)C(=O)NC3CCCc4ccccc34,4241926,inactive
O=C(Cc1cccs1)N(Cc2occc2)C3(CCCCC3)C(=O)NC4CCCC4,4241925,inactive
CCc1ccc(OC(=O)c2ccn(CC)n2)cc1,4241922,inactive
CCN1C=C(C(=O)N2CCCc3ccccc23)c4cc(OC)c(OC)cc4C1=O,4241921,inactive
NN1C(=Nc2ccccc2C1=O)CSc3ccccn3,4241920,inactive
CCOCCCNC(=O)C1CN(C2CCCC2)C(=O)C1,4241919,inactive
COc1ccc(CCNC(=O)C2CCN(CC2)S(=O)(=O)N3CCCCC3)cc1OC,4241918,inactive
CCOC(=O)c1oc2ccccc2c1NC(=O)COc3ccc(F)cc3,4241917,inactive
COc1cccc(C(=O)Oc2cc(N)n(n2)S(=O)(=O)c3ccc(C)cc3)c1OC,4241916,inactive
Brc1cccc(c1)C2CC(c3ccccc3)n4nnnc4N2,4241915,inactive
CSc1nncn1\N=C\c2cc(Cl)ccc2F,4241914,inactive
Cc1oc(c2cccs2)[n+]([O-])c1C,4241913,inactive
COc1cccc(OCC(O)C[NH+](CCO)Cc2ccccc2)c1,4241912,inactive
CC1C[NH+](CCC(=O)Nc2cc(C)ccc2C)CC(C)O1,4241910,inactive
COC(=O)C(O)(c1c(C)nn(c1[O-])c2ccccc2)C(F)(F)F,4241909,inactive
CCOC1(NC(=O)N(Cc2ccc(OC)cc2)C1=O)C(F)(F)F,4241908,inactive
O=C(NCC[NH+]1CCc2ccccc2C1)C3CCN(CC3)S(=O)(=O)N4CCC5(CC4)OCCO5,4241906,inactive
Cc1nc(CNS(=O)(=O)c2cccc(F)c2)cs1,4241905,inactive
CCC(=O)N1CCCc2cc(ccc12)S(=O)(=O)N3CCCc4ccccc34,4241904,inactive
O=S(=O)(N1CCCCC1)c2ccccc2S(=O)(=O)N3CCCCC3,4241903,inactive
Cc1ccc(cc1)c2oc(SCC(=O)NCC3CCCO3)c(n2)S(=O)(=O)c4ccc(F)cc4,4241902,inactive
COc1ccc(NC(=O)C[NH+]2CCN(CC2)c3ccc(Cl)cc3)c(OC)c1,4241901,inactive
O=C(CSc1c[nH]c2ccccc12)N3CCOCC3,4241900,inactive
CCOCC(=O)Nc1c(oc2ccccc12)C(=O)Nc3ccccc3OC,4241899,inactive
C1[N@@]2C[NH+]3C[N@]1CC(C2)(C3)N=Cc4cccnc4,4241898,inactive
COc1cccc(c1)N2C(=Nc3c(cnn3c4ccc(C)cc4)C2=O)C,4241897,inactive
Nc1ccccc1C(=O)c2nnc(N)s2,4241896,inactive
Brc1cc2CCN(C(=O)C3CC3)c2c(c1)S(=O)(=O)NCc4ccc5OCOc5c4,4241894,inactive
COc1ccc(Br)cc1\C=C\2/Sc3nc(nn3C2=O)c4occc4,4241893,inactive
Cc1cc(nn1CC(=O)Nc2cccnc2)C(F)(F)F,4241892,inactive
O=C(Nc1ccc(OC(=O)c2ccncc2)cc1)c3ccncc3,4241891,inactive
CCCS(=O)(=O)N1CCCC(C1)C(=O)NCCC[NH+](Cc2ccccc2)C(C)C,4241890,inactive
CS(=O)(=O)c1nc(cc(n1)C(F)(F)F)c2ccccc2,4241889,inactive
Cc1onc(C)c1CSc2nnc3scc(c4ccccc4)n23,4241888,inactive
C[NH+]1CCN(CC1)c2nc(Nc3cccc(c3)C(F)(F)F)nc(n2)N4CCOCC4,4241887,inactive
COc1ccc(CNC(=O)CCCCCN2C(=O)c3cc4OCOc4cc3N=C2SCC#N)cc1,4241886,inactive
O=C(C1CCC(=O)N1C2CCCCC2)N3CCC4(CC3)OCCO4,4241885,inactive
Cc1cc2C(=O)N(CC(=O)N3CCN(CC3)c4ccccc4)C=Nc2s1,4241884,inactive
CN1C(=O)N(C)c2cn(c(c3ccccc3)c2C1=O)n4cnnc4,4241883,inactive
CC1(C)OC(=C(\C=N\C(Cc2c[nH]c3ccccc23)C(=O)[O-])C(=O)O1)[O-],4241882,inactive
Fc1ccc(NC(=O)c2noc3CCCc23)c(F)c1,4241881,inactive
Brc1ccc2NC(=S)N(CCCC(=O)N3CCN(CC3)c4ccccn4)C(=O)c2c1,4241880,inactive
CCOc1ccccc1C(=O)Nc2ccc3nc(cc(C)c3c2)N4CCN(CC4)c5ncccn5,4241879,inactive
Cn1c(O)c2nc3ccccc3c2nc1SCC(=O)N4CCCCCC4,4241877,inactive
CC(C)c1onc(c1)C(=O)Nc2cc(Cl)ccc2O,4241876,inactive
Clc1ccc(cc1)S(=O)(=O)C2(CC2)C(=O)Nc3ccc4OCOc4c3,4241875,inactive
CCN1C=C(C(=O)NCc2occc2)C(=O)c3cc(ccc13)S(=O)(=O)N4CCC(C)CC4,4241874,inactive
COC(=O)c1ccccc1NC(=O)C2CCCCC2C(=O)[O-],4241873,inactive
Fc1ccccc1C(=O)N2CCNC2=O,4241872,inactive
COCCN(C1CCN(CC1)C(=O)C)C(=O)Nc2ccc(OC)cc2OC,4241870,inactive
CC1CC[NH+](CCNC(=O)C2CCCN(C2)S(=O)(=O)c3cccc4nonc34)CC1,4241867,inactive
CN1CC[NH+](CC1)C(CNS(=O)(=O)c2ccc(Cl)cc2)c3cccnc3,4241866,inactive
CCOC(=O)C1CCN(CC1)C(=O)CNS(=O)(=O)c2cccs2,4241865,inactive
Cc1onc(C)c1S(=O)(=O)NCCCN2CC[NH+](Cc3ccccc3)CC2,4241864,inactive
O=C(NCC[NH+]1CCOCC1)c2noc3c2CCc4ccccc34,4241863,inactive
CCOC(=O)C1=C(C)[NH+]=C2SC(C)C(=O)N2C1c3ccc(OCC)c(OCC)c3,4241862,inactive
CCOc1ccc(cc1)N2C(=NC3=C(SCC3)C2=O)SCC(=O)N,4241860,inactive
CCOC(=O)C1CCCN(C1)C(=O)C2=CN(CC)c3ccc(cc3C2=O)S(=O)(=O)N4CCCC4,4241859,inactive
Cc1cc(C)cc(c1)N(C2CS(=O)(=O)C=C2)C(=O)C3CCCC3,4241858,inactive
CCNC(=O)CC1N(CCc2ccc(OC)cc2)C(=O)N(C1=O)c3ccc(F)cc3,4241857,inactive
CCSc1nnc(NC(=O)CSC2=NC3=C(SC(C)C3)C(=O)N2CC)s1,4241856,inactive
COc1ccc(CCNC(=O)c2ccc(cc2)N3CCCC3=O)cc1OC,4241855,inactive
CCOc1ccc(cc1)n2ccnc2SCC(=O)Nc3nnc(C)s3,4241854,inactive
CCC(C)NC(=O)C1CCC(=O)N(C1c2ccc(OC)cc2)c3cc(OC)c(OC)c(OC)c3,4241853,inactive
Cc1cccc(CCNS(=O)(=O)c2c[nH]cn2)c1,4241852,inactive
OCCN1C(C(=C(O)C1=O)C(=O)c2ccc(Cl)cc2)c3cccc(F)c3,4241851,inactive
Oc1cc([O-])c2C(=O)NC(=O)N(c3ccccc3)c2n1,4241850,inactive
COC(=O)C1=CN(NC(=O)c2cccnc2)C(=O)c3ccccc13,4241849,inactive
CCOC(=O)c1c(C)oc2c3ccccc3c(O)c(\C=N\C4CCS(=O)(=O)C4)c12,4241848,inactive
COc1ccc(cc1NC(=O)C2CC2)c3cn4cccnc4[nH+]3,4241847,inactive
COc1ccc(NC(=O)C2(CCCCC2)N(CC(C)C)C(=O)Cn3nnnc3N)cc1,4241846,inactive
CC(C)Sc1oc(nc1S(=O)(=O)c2ccccc2)c3occc3,4241845,inactive
C[NH+](C)C(CNC(=O)Nc1cccc(Cl)c1)c2cccnc2,4241844,inactive
CN(CC(=O)Nc1cccc(C)c1C)S(=O)(=O)c2cccc3nsnc23,4241843,inactive
O=C(NCCC[NH+]1CCOCC1)c2cc3CSCc3s2,4241842,inactive
O=C(CN1C(=O)COc2ccccc12)NCCN3CC[NH+](Cc4ccccc4)CC3,4241841,inactive
COC(=O)C1C2N3C(=NC1(C)Oc4ccccc24)S\C(=C\c5cnn(C)c5)\C3=O,4241839,inactive
COc1ccc(cc1OC)C(=O)NCc2oc(SCC(=O)Nc3cccc(c3)C(F)(F)F)nn2,4241838,inactive
C1CCC(CC1)c2noc(n2)c3cc(nc4ccccc34)c5ccncc5,4241837,inactive
COc1ccccc1N2CC[NH+](CC2)C(CNC(=O)Oc3ccccc3)c4cccnc4,4241836,inactive
Cc1ccc(CCN2CC(CC2=O)C(=O)NCC[NH+]3CCCCCC3)cc1,4241835,inactive
COc1ccc(cc1)C(=O)NCCn2ccc3ccccc23,4241832,inactive
NC(=O)c1ccc(cc1)C2SCC(=O)N2Cc3ccccc3,4241831,inactive
COC(=O)Nc1nc(C)c(s1)C(=O)N(C)C,4241829,inactive
CC(=O)N1CCc2cc(ccc12)S(=O)(=O)NCCC(=O)Nc3ccc4OCCOc4c3,4241828,inactive
Cc1cc(NC(=O)CC(C)(C)C)nc2c3ccccc3OC(=O)c12,4241827,inactive
O=C(NCc1cccnc1)C2N(Cc3occc3)C(=O)c4ccccc24,4241826,inactive
Cc1ccsc1C(=O)Nc2ccc(cc2)C(=O)[O-],4241825,inactive
CC1CC[NH+](CCCNC(=O)C2CN(C3CCCCCC3)C(=O)C2)CC1,4241824,inactive
[O-]C(=O)Cn1c(SC2CCCCC2)nc3ccccc13,4241823,inactive
CCOc1ccc(OCC)c(NC(=O)c2[nH]c(C)c(C(=O)C)c2C)c1,4241822,inactive
Cc1ccc(CCNC(=O)C2CCN(CC2)S(=O)(=O)c3cccc4nsnc34)cc1,4241821,inactive
Nc1nc(CSc2nc(cc(c2C#N)C(F)(F)F)c3ccccc3)nc(n1)N4CCOCC4,4241819,inactive
Clc1ccc(CN2CCN(CC(=O)N3CCC4(CC3)OCCO4)C2=O)cc1,4241818,inactive
CC(C)c1n[nH]c2OC(=C(C#N)C3(CC[NH+](Cc4ccccc4)CC3)c12)[NH3+],4241816,inactive
CN(Cc1cnn(C)c1)C(=O)C2=Cc3ccccc3OC2=O,4241815,inactive
Clc1ccc(s1)c2oc(SCC(=O)N3CCc4ccccc34)nn2,4241814,inactive
CCN(CC)c1cc2nonc2c3nonc13,4241813,inactive
CCOC(=O)c1cccc(NC(=O)C2CCCN(C2)S(=O)(=O)c3c(C)n[nH]c3C)c1,4241811,inactive
CN(CCC#N)S(=O)(=O)c1ccc2N(CCCc2c1)C(=O)C,4241810,inactive
CCC1(C)Nc2ccccc2C(=O)N1O,4241809,inactive
CCC1CCCCN1C(=O)CSc2oc(nn2)c3cccs3,4241808,inactive
CCOc1ccc(cc1)N2C(=O)C3=C(CCS3)N=C2SCc4oc(cc4)C(=O)OC,4241807,inactive
CC(C)C(NC(=O)C1CCCCC1)C(=O)N2CCN(CC2)c3ccc(F)cc3,4241806,inactive
CCS(=O)(=O)N1CCCC(C1)C(=O)NCc2cccc(OC)c2,4241805,inactive
CC(C1Sc2ccccc2NC1=O)C(=O)N3CCC4(CC3)OCCO4,4241804,inactive
COc1ccc(OC)c(NC(=O)C2CCCN(C2)S(=O)(=O)c3c(C)onc3C)c1,4241803,inactive
CC(C)OCCCNC(=O)C1CN(C2CCCCCCC2)C(=O)C1,4241802,inactive
COCc1cc(C)nc(SCC(=O)Nc2cccc(C)c2C)c1C#N,4241801,inactive
O=C(NCc1occc1)C2CCCN(C2)S(=O)(=O)c3cccc4nonc34,4241799,inactive
O=C(NCc1ccccn1)C2CCN(CC2)S(=O)(=O)c3c[nH]cn3,4241798,inactive
COC(=O)C1C2OC3(CN(C(=O)C13)c4cccc(C)c4)C=C2,4241797,inactive
COc1cccc(Nc2c(F)c(OC)c(F)c(F)c2C(=O)[O-])c1,4241796,inactive
COC(=O)CSc1nnc(CNC(=O)Cc2ccccc2)n1C,4241795,inactive
CCCCNC(=O)c1sc2nc(C)cc(COC)c2c1n3cccc3,4241794,inactive
CCc1ccc(OCC(=O)NCC[NH+](C)C)c(Br)c1,4241793,inactive
Cc1ccc(cc1)S(=O)(=O)NCCCOC(=O)Nc2ccncc2,4241792,inactive
O=C(NCCC1=CCCCC1)C2CCN(CC2)S(=O)(=O)c3c[nH]cn3,4241791,inactive
O=C(CNC(=O)c1ccccc1)NC2(CCCCC2)C(=O)NC3CCCC3,4241790,inactive
COC(=O)c1ccccc1NC(=O)C2=CN=C3SC=CN3C2=O,4241789,inactive
CCOC(=O)c1ccc(Oc2nc(NC(C)(C)C)nc(n2)N(C)C)cc1,4241788,inactive
COc1cc(NC(=O)c2cc(C)on2)cc(OC)c1OC,4241787,inactive
CCOC(=O)N1CCC(CC1)NC(=O)Cc2cn(C)c3ccccc23,4241786,inactive
COC(=O)\N=C\1/[CH-][N+](=NO1)c2ccc(C)cc2,4241785,inactive
COC(=O)CCC(=O)Nc1ccc(NC(=O)C)cc1,4241784,inactive
CN1CC[NH+](CCCNC(=O)C2=CN(C3CCCCC3)C(=O)c4c2c5ccccc5n4C)CC1,4241783,inactive
O=C(NCc1cccnc1)c2cccc3CN(C4CCCCC4)C(=O)c23,4241782,inactive
CCN(CC)C(=O)c1cc2C(=O)N3C=CC=C(C)C3=Nc2n1C,4241781,inactive
Clc1ccc(cc1Cl)N2CCN(CC2)C(=O)NCc3ccccc3,4241780,inactive
Oc1cc(Cc2nnc(SCC(=O)N3CCCc4ccccc34)n2c5ccccc5)nc(O)n1,4241779,inactive
COc1cccc(c1)n2nnc3C(=O)N(CC(=O)N4CCCCC4)C=Nc23,4241778,inactive
CN1C(=O)N(C)c2nc(C)nc(SCC(=O)Nc3ccc(cc3)C(F)(F)F)c2C1=O,4241777,inactive
CCCNS(=O)(=O)c1cc(Br)cc2CCN(C(=O)CC)c12,4241776,inactive
CCCOc1ccc(cc1OCC)C2N3C(=O)CCSC3=[NH+]C(=C2C(=O)OC)C,4241775,inactive
OC(C#Cc1ccccn1)c2cccs2,4241774,inactive
CN1C(=O)N(C)c2ccc(cc2C1=O)S(=O)(=O)NCCC(=O)NCc3ccccc3Cl,4241772,inactive
CCOC(=O)c1[nH]c(C)c(C(=O)NCc2ccccn2)c1C,4241770,inactive
Cc1onc(c1)N2C([NH+]3CCCC3C2=O)c4cccc(Cl)c4,4241768,inactive
CCOC(=O)c1nnn(CC(=O)Nc2cccc(Cl)c2C)c1C(=O)OCC,4241767,inactive
CCOC(=O)c1c2CC[NH+](C)Cc2sc1NC(=O)C(F)(OC)C(F)(F)F,4241766,inactive
COC(=O)CN1C(=O)C2(C(=C([NH3+])OC3=C2C(=O)OC(=C3)C)C#N)c4ccccc14,4241765,inactive
Cc1oc(nc1CS(=O)CC(=O)N2CCC3(CC2)OCCO3)c4ccccc4C,4241763,inactive
Fc1ccc(CNC(=O)c2cc(on2)c3cccs3)cc1,4241762,inactive
CC(C)CNC(=O)c1cc(on1)c2occc2,4241761,inactive
O=C(NCC[NH+]1CCN(CC1)c2ccccc2)C3CCN(CC3)S(=O)(=O)c4cccs4,4241760,inactive
CCOC(=O)c1c(C)c(C)sc1NC(=O)c2noc3CCCCc23,4241759,inactive
