ligand_id,activity_label,canonical_smiles,inchikey,pdb_id,unidock_best_score,CNNscore,CNNaffinity,CNN_VS,gnina_affinity,heavy_atoms,mol_wt,logp,is_active,ligand_efficiency,out_of_range_cnnscore,suspicious_cnnaffinity_extreme,positive_gnina_affinity,extreme_positive_gnina_affinity,suspicious_unidock_extreme_negative,extreme_unidock_negative,suspicious_unidock_positive,suspicious_ligand_efficiency_extreme,anomaly_flags,has_any_score_anomaly,rankscore_unidock_best,pct_unidock_best,rankscore_gnina_cnnscore,pct_gnina_cnnscore,rankscore_gnina_cnnaffinity,pct_gnina_cnnaffinity,rankscore_gnina_cnn_vs,pct_gnina_cnn_vs,rankscore_gnina_affinity,pct_gnina_affinity,fusion_unidock_cnnscore,fusion_unidock_cnnaffinity,fusion_cnnscore_cnnaffinity,fusion_unidock_cnnscore_cnnaffinity
4240728,inactive,CC(C)[NH+](C)C1CCN(C(=O)Nc2ccc(Cl)cc2)CC1,AGKDURZPYPVHHA-UHFFFAOYSA-O,4QTA,-6.861,0.08282,3.68712,0.3053672784,2.63214,21.0,,,0,-0.3267142857142857,False,False,True,False,False,False,False,False,positive_gnina_affinity,True,6.861,0.3943244792661953,0.08282,0.24460156697878846,3.68712,0.03802789986623352,0.3053672784,0.17982037072424994,-2.63214,0.042423084272883625,0.31946302312249186,0.2161761895662144,0.141314733422511,0.22565131537040575
850336,inactive,Cc1ccc(C(=O)Nc2ncc(Cc3ccccc3)s2)o1,BVIUIGDQOJXSIT-UHFFFAOYSA-N,4QTA,-6.861,0.25944,5.30546,1.3764485424,-7.51903,21.0,,,0,-0.3267142857142857,False,False,False,False,False,False,False,False,,False,6.861,0.3943244792661953,0.25944,0.6495318173132046,5.30546,0.5818841964456335,1.3764485424,0.649914007261609,7.51903,0.6283202751767628,0.5219281482897,0.4881043378559144,0.6157080068794191,0.5419134976750112
851013,inactive,CCc1nnc(NC(=O)C[NH+]2CCN(c3nc(-c4ccccc4)cs3)CC2)s1,YPCCHYCMMPOISV-UHFFFAOYSA-O,8AOJ,-6.861,0.05002,5.56221,0.2782217442,-4.9873,28.0,,,0,-0.24503571428571427,False,False,False,False,False,False,False,False,,False,6.861,0.3943244792661953,0.05002,0.12191859354098987,5.56221,0.6950124211733232,0.2782217442,0.15975539843302122,4.9873,0.14714313013567742,0.2581215364035926,0.5446684502197592,0.40846550735715653,0.4037518313268362
863386,inactive,OC12CCCCC1C(c1ccc3c(c1)OCO3)[NH+](Cc1ccc(F)cc1)CC2,NHBIUSXQFCMSRS-UHFFFAOYSA-O,5WP1,-6.861,0.06445,4.79192,0.3088392439999999,-7.03988,28.0,,,0,-0.24503571428571427,False,False,False,False,False,False,False,False,,False,6.861,0.3943244792661953,0.06445,0.18173132046627175,4.79192,0.3525702274030193,0.3088392439999999,0.18326008025988916,7.03988,0.4821326199120963,0.2880278998662335,0.3734473533346073,0.26715077393464554,0.3095420090451621
11112460,inactive,CC(=O)c1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,VGZSUPCWNCWDAN-UHFFFAOYSA-N,4ZZN,-6.86,0.0572,3.96844,0.226994768,-6.89446,22.0,,,0,-0.3118181818181818,False,False,False,False,False,False,False,False,,False,6.86,0.3936556468564877,0.0572,0.14953181731320467,3.96844,0.07701127460347792,0.226994768,0.11580355436652016,6.89446,0.43894515574240395,0.27159373208484616,0.2353334607299828,0.1132715459583413,0.20673291292439008
4250667,inactive,O=C(CCCN1C(=O)C2C3C=CC(C3)C2C1=O)N1CCN(c2ccccc2)CC1,XREYINAEXCJZKC-UHFFFAOYSA-N,4QTA,-6.86,0.20675,5.56053,1.1496395775,-6.87774,29.0,,,0,-0.23655172413793105,False,False,False,False,False,False,False,False,,False,6.86,0.3936556468564877,0.20675,0.5715650678387159,5.56053,0.6940569463023123,1.1496395775,0.5891458054653163,6.87774,0.43321230651633863,0.48261035734760177,0.5438562965794,0.6328110070705141,0.5530925536658385
865738,inactive,O=P1(Nc2ccc(Br)cn2)COc2ccccc2OC1,IJAWGDFBQNBAFK-UHFFFAOYSA-N,4QTA,-6.86,0.06776,4.22865,0.286533324,-7.03333,20.0,,,0,-0.343,False,False,False,False,False,False,False,False,,False,6.86,0.3936556468564877,0.06776,0.19424804127651443,4.22865,0.14599656029046437,0.286533324,0.16529715268488437,7.03333,0.4806038601184789,0.29395184406650104,0.26982610357347603,0.1701223007834894,0.2446334161411555
11110968,inactive,C[NH+]1CCN(C2=[NH+]c3cc(Cl)ccc3Nc3ccccc32)CC1,QZUDBNBUXVUHMW-UHFFFAOYSA-P,4ZZN,-6.859,0.08556,5.1298,0.438905688,-6.80426,23.0,,,0,-0.2982173913043478,False,False,False,False,False,False,False,False,,False,6.859,0.39308236193388113,0.08556,0.25291419835658324,5.1298,0.5107968660424231,0.438905688,0.26944391362507164,6.80426,0.41161857443149247,0.3229982801452322,0.45193961398815213,0.3818555321995032,0.3855978087776292
11111579,inactive,O=c1[nH]c2ccccc2n1CCCN1CC[NH+](C(c2ccccc2)c2ccccc2)CC1,BAINIUMDFURPJM-UHFFFAOYSA-O,6SLG,-6.859,0.019,4.92042,0.09348798,-6.83661,32.0,,,0,-0.21434375,False,False,False,False,False,False,False,False,,False,6.859,0.39308236193388113,0.019,0.014332123065163386,4.92042,0.40989871966367286,0.09348798,0.019682782342824383,6.83661,0.42040894324479267,0.20370724249952227,0.401490540798777,0.21211542136441813,0.27243773488757245
4263258,inactive,O=C(Nc1nc2ccc(S(=O)(=O)N3CCCC3)cc2s1)c1cccs1,OMJZKOGUNJVWPO-UHFFFAOYSA-N,4QTA,-6.859,0.04345,4.93693,0.2145096085,-7.21332,25.0,,,0,-0.27436,False,False,False,False,False,False,False,False,,False,6.859,0.39308236193388113,0.04345,0.09363653735906746,4.93693,0.4163959487865469,0.2145096085,0.10510223581119817,7.21332,0.5341104528950888,0.2433594496464743,0.404739155360214,0.2550162430728072,0.3010382826931652
4253715,inactive,O=C([O-])c1cc(/N=C\c2ccccc2O)cc(C(=O)[O-])c1,FETRQNJXKFMYQL-PXNMLYILSA-L,4QTA,-6.858,0.19702,4.35707,0.8584299314,-1.93504,21.0,,,0,-0.32657142857142857,False,False,False,False,False,False,False,False,,False,6.858,0.3927001719854768,0.19702,0.5534110452895089,4.35707,0.18555321995031532,0.8584299314,0.49875788266768584,1.93504,0.08771259315879992,0.47305560863749285,0.2891266959678961,0.36948213261991214,0.37722147907510034
4256608,inactive,CC(C)(C)c1ccc(OCC(=O)NC2CCS(=O)(=O)C2)cc1,ZSGGLLNOUVMDLB-UHFFFAOYSA-N,4QTA,-6.857,0.22519,5.45496,1.2284024424,-7.03497,22.0,,,0,-0.31168181818181817,False,False,False,False,False,False,False,False,,False,6.857,0.3924135295241735,0.22519,0.6025224536594688,5.45496,0.6485763424421938,1.2284024424,0.6137970571373973,7.03497,0.4813682400152876,0.49746799159182115,0.5204949359831836,0.6255493980508313,0.5478374418752786
7967348,active,COc1cc(C2CC(=O)c3c([nH]c(C(=O)OCCOC(C)C)c3C)C2)cc(OC)c1OC,VJNHLBITQGJPFU-UHFFFAOYSA-N,4QTA,-6.857,0.17424,5.06465,0.882464616,-7.13915,32.0,,,1,-0.21428125,False,False,False,False,False,False,False,False,,False,6.857,0.3924135295241735,0.17424,0.507548251480986,5.06465,0.4771641505828397,0.882464616,0.5065927766099751,7.13915,0.511752340913434,0.4499808905025798,0.4347888400535066,0.49235620103191285,0.4590419771959997
3713194,active,O=C(CSc1nc(-c2ccccc2)cs1)NC(=O)NCc1ccco1,MTDSOXLMHVPFIB-UHFFFAOYSA-N,4QTA,-6.856,0.66501,5.94441,3.9530920941,-2.97978,25.0,,,1,-0.27424,False,False,False,False,False,False,False,False,,False,6.856,0.3917446971144659,0.66501,0.9262373399579591,5.94441,0.8317408752149819,3.9530920941,0.948595451939614,2.97978,0.1030001910949742,0.6589910185362124,0.6117427861647239,0.8789891075864704,0.7165743040958023
4242526,inactive,O=C1NC(c2ccccn2)Nc2sc3c(c21)CCC3,BWQWUWOYVDXHPK-UHFFFAOYSA-N,4QTA,-6.856,0.11702,4.38958,0.5136686516,-7.07069,19.0,,,0,-0.3608421052631579,False,False,False,False,False,False,False,False,,False,6.856,0.3917446971144659,0.11702,0.3594496464742977,4.38958,0.19835658322186125,0.5136686516,0.32084846168545766,7.07069,0.49245174851901397,0.3755971717943818,0.29505064016816357,0.2789031148480795,0.3165169756035416
4258525,inactive,COc1ccc(N2C(=O)CC([NH2+]Cc3ccncc3)C2=O)cc1,WROBVBYFOJNARO-UHFFFAOYSA-O,4QTA,-6.856,0.31204,5.31366,1.6580744663999998,-7.36683,23.0,,,0,-0.2980869565217391,False,False,False,False,False,False,False,False,,False,6.856,0.3917446971144659,0.31204,0.7078157844448691,5.31366,0.5853239059812727,1.6580744663999998,0.7070514045480604,7.36683,0.5801643416778138,0.5497802407796675,0.4885343015478693,0.6465698452130709,0.5616281291802026
4258706,inactive,C[NH+]1CCN(C(=O)c2ccc(N(Cc3ccccc3Cl)S(C)(=O)=O)cc2)CC1,YNEKVCRYENENNC-UHFFFAOYSA-O,6SLG,-6.856,0.07431,5.13023,0.3812273913,-7.52214,28.0,,,0,-0.24485714285714286,False,False,False,False,False,False,False,False,,False,6.856,0.3917446971144659,0.07431,0.21746608064207912,5.13023,0.5113701509650296,0.3812273913,0.2352379132428817,7.52214,0.6298490349703803,0.3046053888782725,0.45155742403974775,0.3644181158035543,0.3735269762405249
848705,inactive,C=CCn1c(SCC(=O)Nc2ccc(NC(=O)c3ccco3)c(OC)c2)nnc1-c1ccncc1,MDHFWLWEHQUKDE-UHFFFAOYSA-N,4QTA,-6.856,0.03333,5.43392,0.1811125535999999,-1.96498,35.0,,,0,-0.19588571428571427,False,False,False,False,False,False,False,False,,False,6.856,0.3917446971144659,0.03333,0.05732849226065354,5.43392,0.6390215937320849,0.1811125535999999,0.08102426906172368,1.96498,0.08847697305560864,0.22453659468755974,0.5153831454232753,0.3481750429963692,0.36269826103573477
4255497,inactive,CCOC(=O)C1=C(C)NC(=O)CC1c1ccccc1,APYIVQOKMPJKFX-UHFFFAOYSA-N,4QTA,-6.855,0.15903,4.25622,0.6768666666,-7.15463,19.0,,,0,-0.36078947368421055,False,False,False,False,False,False,False,False,,False,6.855,0.39117141219185936,0.15903,0.4765908656602331,4.25622,0.1545958341295624,0.6768666666,0.4158226638639404,7.15463,0.5169119052168928,0.43388113892604624,0.2728836231607109,0.31559334989489773,0.3407860373272183
7968286,inactive,COC1CCCCC1NS(=O)(=O)c1ccc(Cl)cc1,ROHXNJRSCCBYSP-UHFFFAOYSA-N,4QTA,-6.854,0.08257,4.55288,0.3759313016,-6.9495,19.0,,,0,-0.3607368421052632,False,False,False,False,False,False,False,False,,False,6.854,0.3908847697305561,0.08257,0.24345499713357538,4.55288,0.2585515000955475,0.3759313016,0.2319892986814447,6.9495,0.4551882285495891,0.31716988343206576,0.3247181349130518,0.25100324861456147,0.297630422319893
849970,inactive,Cn1c(CNc2cccc(Cl)c2)nnc1SCC(=O)OC1CCCCC1,FUGNXOZPHAZONE-UHFFFAOYSA-N,4QTA,-6.854,0.15684,5.3864,0.8448029760000001,-7.23482,26.0,,,0,-0.26361538461538464,False,False,False,False,False,False,False,False,,False,6.854,0.3908847697305561,0.15684,0.471144658895471,5.3864,0.6176189566214408,0.8448029760000001,0.493598318364227,7.23482,0.5411809669405695,0.4310147143130135,0.5042518631759985,0.5443818077584559,0.4932161284158226
4264620,inactive,O=S(=O)(Cc1ccccc1)NCc1cccnc1,NHIJVYDDVYIZMT-UHFFFAOYSA-N,4QTA,-6.853,0.31363,4.73264,1.4842978832,-7.0925,18.0,,,0,-0.3807222222222222,False,False,False,False,False,False,False,False,,False,6.853,0.3905981272692528,0.31363,0.7089623542900821,4.73264,0.32963883049875786,1.4842978832,0.6715077393464551,7.0925,0.498948977641888,0.5497802407796675,0.36011847888400533,0.5193005923944201,0.47639977068603095
4249912,inactive,CCOC(=O)c1[nH]c(C)c(C(=O)N2CCC3(CC2)OCCO3)c1C,SUBYSPGCBJHMAW-UHFFFAOYSA-N,4QTA,-6.852,0.30037,5.62931,1.6908758447000003,-7.02994,24.0,,,0,-0.28550000000000003,False,False,False,False,False,False,False,False,,False,6.852,0.39040703229505064,0.30037,0.6959678960443341,5.62931,0.7192814828969998,1.6908758447000003,0.7150773934645519,7.02994,0.4792661952990636,0.5431874641696923,0.5548442575960252,0.7076246894706669,0.6018854704121281
26749703,inactive,C/C=C(/C)C(=O)OC1Cc2c(ccc3ccc(=O)oc23)OC1(C)C,RRHCDWLSHIIIIT-WZUFQYTHSA-N,5WP1,-6.851,0.21324,4.56395,0.973216698,-7.04895,24.0,,,0,-0.2854583333333333,False,False,False,False,False,False,False,False,,False,6.851,0.39012038983374736,0.21324,0.5839862411618575,4.56395,0.2635199694248041,0.973216698,0.5392700171985477,7.04895,0.48557232944773554,0.4870533154978024,0.32682017962927573,0.42375310529333077,0.41254220014013626
852839,inactive,CCC(C)(C)n1nnnc1C(c1ccc(O)c(OC)c1)[NH+]1CCN(c2nc3ccccc3s2)CC1,LLTDQJRCIJWYTM-UHFFFAOYSA-O,6SLG,-6.851,0.36851,6.94865,2.5606470115,-3.51272,35.0,,,0,-0.19574285714285714,False,False,False,False,False,False,False,False,,False,6.851,0.39012038983374736,0.36851,0.7592203325052551,6.94865,0.989298681444678,2.5606470115,0.8333651824957004,3.51272,0.11159946493407223,0.5746703611695012,0.6897095356392127,0.8742595069749666,0.7128798012612269
4240190,inactive,Cc1noc(C)c1-c1cc(N2CC[NH2+]CC2)ncn1,CBPPIXQULXGTGV-UHFFFAOYSA-O,4QTA,-6.85,0.13117,4.40999,0.5784583883,-7.40424,19.0,,,0,-0.36052631578947364,False,False,False,False,False,False,False,False,,False,6.85,0.3898337473724441,0.13117,0.4022549206955857,4.40999,0.20485381234473532,0.5784583883,0.3590674565258934,7.40424,0.5939231798203707,0.3960443340340149,0.29734377985858973,0.30355436652016055,0.33231416013758835
4243361,inactive,CCOc1ccc(-n2c(Cc3cc(O)nc(O)n3)nnc2SCC(N)=O)cc1,QFZPNKFIBLZANF-UHFFFAOYSA-N,4QTA,-6.849,0.08457,5.8656,0.496053792,-7.24169,28.0,,,0,-0.24460714285714286,False,False,False,False,False,False,False,False,,False,6.849,0.38935600993693864,0.08457,0.2504299636919549,5.8656,0.8100515956430346,0.496053792,0.3101471431301357,7.24169,0.5434741066309956,0.3198929868144468,0.5997038027899866,0.5302407796674948,0.48327918975730944
4251687,inactive,CCOC(=O)c1c(C)c(C(=O)NCC2CCCO2)c(C)n1C,PYHHIIVPMVNICH-UHFFFAOYSA-N,4QTA,-6.849,0.17544,5.11962,0.8981861328000001,-7.06277,22.0,,,0,-0.3113181818181818,False,False,False,False,False,False,False,False,,False,6.849,0.38935600993693864,0.17544,0.5104146760940187,5.11962,0.5056373017389643,0.8981861328000001,0.511752340913434,7.06277,0.48958532390598125,0.44988534301547867,0.44749665583795145,0.5080259889164915,0.4684693292566406
4254003,inactive,Cc1ccc(/C(C#N)=C/c2cccc([N+](=O)[O-])c2)cc1,PJJARSYRNWSUPJ-OQLLNIDSSA-N,4QTA,-6.849,0.09709,4.27314,0.4148791625999999,-6.61367,20.0,,,0,-0.34245000000000003,False,False,False,False,False,False,False,False,,False,6.849,0.38935600993693864,0.09709,0.2930441429390407,4.27314,0.1607108733040321,0.4148791625999999,0.25702274030193006,6.61367,0.3579208866806803,0.34120007643798966,0.2750334416204854,0.2268775081215364,0.2810370087266705
7977992,active,CCc1c(C#N)c(N)nc(SCC(=O)OCc2ccccc2)c1C#N,QXKSXRIFPZHVRS-UHFFFAOYSA-N,4QTA,-6.849,0.07097,4.109,0.29161573,-6.6386,25.0,,,1,-0.27396,False,False,False,False,False,False,False,False,,False,6.849,0.38935600993693864,0.07097,0.2061914771641506,4.109,0.11121727498566787,0.29161573,0.1696923370915345,6.6386,0.36460921077775654,0.29777374355054465,0.2502866424613033,0.15870437607490923,0.23558825402891906
3713665,inactive,CC[NH+]=C1SC(CC(=O)Nc2ccccc2)C(=O)N1CC,XDGYPDBQJRLQFF-UHFFFAOYSA-O,4QTA,-6.848,0.33797,5.84903,1.9767966691,-6.78923,21.0,,,0,-0.3260952380952381,False,False,False,False,False,False,False,False,,False,6.848,0.3888782725014332,0.33797,0.7315115612459392,5.84903,0.8039365564685649,1.9767966691,0.7611312822472769,6.78923,0.4076055799732467,0.5601949168736862,0.596407414484999,0.767724058857252,0.641442130071979
3714605,inactive,O=C(c1ccco1)N1CC[NH+](CC(=O)N(C2CCCCC2)C2CCS(=O)(=O)C2)CC1,WQOUWGPUGQJKNI-UHFFFAOYSA-O,4QTA,-6.846,0.30536,5.32654,1.6265122544,0.69899,30.0,,,0,-0.22820000000000001,False,False,True,False,False,False,False,False,positive_gnina_affinity,True,6.846,0.3883049875788267,0.30536,0.701318555321995,5.32654,0.5895279954137206,1.6265122544,0.7005541754251863,-0.69899,0.05904834702847315,0.5448117714504108,0.48891649149627364,0.6454232753678578,0.5597171794381808
3716377,inactive,CCCn1c(O)nnc1SCc1cc(=O)oc2ccc3ccccc3c12,BBFYSXCUUYHOGJ-UHFFFAOYSA-N,4ZZN,-6.846,0.04795,5.35011,0.2565377745,-7.10343,26.0,,,0,-0.2633076923076923,False,False,False,False,False,False,False,False,,False,6.846,0.3883049875788267,0.04795,0.11389260462449838,5.35011,0.5994649340722339,0.2565377745,0.14083699598700555,7.10343,0.5012421173323142,0.2510987961016625,0.4938849608255303,0.3566787693483661,0.36722084209185296
4240700,inactive,COc1ccc(CCNC(=O)CCN2C(=O)C(C)Oc3ccc(C)cc32)cc1OC,SATDGGYYECMTGU-UHFFFAOYSA-N,4QTA,-6.846,0.06557,4.01205,0.2630701185,0.45773,30.0,,,0,-0.22820000000000001,False,False,True,False,False,False,False,False,positive_gnina_affinity,True,6.846,0.3883049875788267,0.06557,0.1866042423084273,4.01205,0.08637492833938468,0.2630701185,0.1465698452130709,-0.45773,0.06191477164150583,0.287454614943627,0.23733995795910567,0.13648958532390598,0.2204280527422129
7966158,inactive,O=C(CN1CCOc2ccccc21)NCc1ccc(F)cc1,DJDVPDRDTFFCDM-UHFFFAOYSA-N,4QTA,-6.846,0.20004,4.74175,0.94853967,-6.89335,22.0,,,0,-0.31118181818181817,False,False,False,False,False,False,False,False,,False,6.846,0.3883049875788267,0.20004,0.5587617045671699,4.74175,0.3338429199312058,0.94853967,0.5320084081788649,6.89335,0.4385629657939996,0.4735333460729983,0.3610739537550163,0.4463023122491878,0.4269698706924008
849348,inactive,O=C(Nc1ccc2oc(=O)ccc2c1)c1ccco1,JYORPRDDASQQKL-UHFFFAOYSA-N,4QTA,-6.846,0.19406,4.90199,0.9512801794,-7.03027,19.0,,,0,-0.3603157894736842,False,False,False,False,False,False,False,False,,False,6.846,0.3883049875788267,0.19406,0.5469138161666348,4.90199,0.40091725587617044,0.9512801794,0.533154978024078,7.03027,0.479648385247468,0.46760940187273076,0.39461112172749857,0.47391553602140263,0.44537868654054397
11112110,inactive,[NH3+][C@H](Cc1cc(I)c(Oc2cc(I)c([O-])c(I)c2)c(I)c1)C(=O)[O-],XUIIKFGFIJCVMT-GFCCVEGCSA-M,4QTA,-6.844,0.58498,7.05251,4.125577299800001,-0.57491,24.0,,,0,-0.2851666666666667,False,False,False,False,False,False,False,False,,False,6.844,0.38744506019491687,0.58498,0.8952799541372062,7.05251,0.9933116759029238,4.125577299800001,0.9568125358303077,0.57491,0.07070514045480604,0.6413625071660616,0.6903783680489204,0.944295815020065,0.7586788967450157
26751106,inactive,C[C@@H]1C[NH+]2[C@H](c3ccc(Br)cc3)[C@H](C)CC[C@H]2C(=O)O1,UVNCKUCDEJMPKS-FIXIBIHLSA-O,4ZZN,-6.844,0.11109,4.9445,0.5492845049999999,-6.92918,20.0,,,0,-0.3422,False,False,False,False,False,False,False,False,,False,6.844,0.38744506019491687,0.11109,0.3411045289508886,4.9445,0.4192623733995796,0.5492845049999999,0.342633288744506,6.92918,0.449646474297726,0.36427479457290274,0.40335371679724824,0.3801834511752341,0.38260398751512836
4252171,inactive,Cc1cc(C(=O)N(C2CCCCC2)C2CCCCC2)no1,ACAPZKCRDPYIJW-UHFFFAOYSA-N,4QTA,-6.844,0.08917,4.33771,0.3867936007,-6.99877,21.0,,,0,-0.3259047619047619,False,False,False,False,False,False,False,False,,False,6.844,0.38744506019491687,0.08917,0.26581310911523026,4.33771,0.17943818077584558,0.3867936007,0.23944200267532964,6.99877,0.46990254156315686,0.32662908465507356,0.28344162048538124,0.22262564494553794,0.27756545002866423
845265,inactive,O=C(Nc1nnc(CC(=O)N2CCCC2)s1)c1cnccn1,NKAWOPAFFQWIGN-UHFFFAOYSA-N,4QTA,-6.844,0.13597,4.69323,0.6381384831,-6.51205,22.0,,,0,-0.3110909090909091,False,False,False,False,False,False,False,False,,False,6.844,0.38744506019491687,0.13597,0.41496273648003057,4.69323,0.31224918784635963,0.6381384831,0.39556659659850946,6.51205,0.33365182495700363,0.4012038983374737,0.3498471240206382,0.3636059621631951,0.371552328173769
4265225,inactive,Cc1ccc(-c2cc(C(=O)NCCC[NH+]3CCOCC3)no2)cc1,YGKZGNJEWIXYEQ-UHFFFAOYSA-O,4QTA,-6.843,0.15659,4.77761,0.7481259499,-3.35393,24.0,,,0,-0.285125,False,False,False,False,False,False,False,False,,False,6.843,0.3869673227594114,0.15659,0.4704758264857634,4.77761,0.34664628320275176,0.7481259499,0.4486909994267151,3.35393,0.10892413529524174,0.4287215746225874,0.3668068029810816,0.4085610548442576,0.40136314414930885
864228,inactive,O=C(Nc1nnc(C2CCCCC2)s1)c1cccs1,FYOGLJTWSQKRSO-UHFFFAOYSA-N,4QTA,-6.841,0.08716,4.25773,0.3711037467999999,-7.16113,19.0,,,0,-0.3600526315789474,False,False,False,False,False,False,False,False,,False,6.841,0.3865851328110071,0.08716,0.25864704758264856,4.25773,0.1555513090005733,0.3711037467999999,0.22931396904261417,7.16113,0.5189184024460157,0.3226160901968278,0.2710682209057902,0.20709917829161092,0.26692782979807633
866122,inactive,c1ccc(OCc2nn3c(Cn4nnc5ccccc54)nnc3s2)cc1,ISIOXVRMGJKTOA-UHFFFAOYSA-N,4QTA,-6.841,0.01711,4.07758,0.0697673938,-7.15217,26.0,,,0,-0.26311538461538464,False,False,False,False,False,False,False,False,,False,6.841,0.3865851328110071,0.01711,0.010510223581119816,4.07758,0.10319128606917638,0.0697673938,0.007261609019682782,7.15217,0.5155742403974776,0.19854767819606345,0.24488820944009174,0.0568507548251481,0.16676221415376777
866133,inactive,COCCNc1cc(C)nc2c3c(C)cc(C)nc3nn12,ZLMWZCABIHEKBN-UHFFFAOYSA-N,4QTA,-6.841,0.16552,5.27688,0.8734291776,-7.52624,21.0,,,0,-0.32576190476190475,False,False,False,False,False,False,False,False,,False,6.841,0.3865851328110071,0.16552,0.48958532390598125,5.27688,0.5690808331740875,0.8734291776,0.5025797821517294,7.52624,0.6315688897381999,0.43808522835849417,0.4778329829925473,0.5293330785400344,0.48175042996369194
11112856,inactive,CCC(C)(C)C(=O)O[C@@H]1C[C@H](C)C=C2C=C[C@H](C)[C@@H](CC[C@H]3C[C@@H](O)CC(=O)O3)[C@H]21,RYMZZMVNJRMUDD-GQEOVNBMSA-N,4ZZN,-6.84,0.45997,6.31842,2.9062836474,-3.78268,30.0,,,0,-0.228,False,False,False,False,False,False,False,False,,False,6.84,0.3862029428626027,0.45997,0.8232371488629849,6.31842,0.9231798203707242,2.9062836474,0.8687177527231034,3.78268,0.11695012421173323,0.6047200458627938,0.6546913816166635,0.8732084846168546,0.7108733040321039
4254611,inactive,Cn1c(=O)c2c(nc(NCCc3ccccc3)n2CC(=O)NCCc2ccccc2)n(C)c1=O,WDFXZWLDQMJZGA-UHFFFAOYSA-N,6SLG,-6.839,0.01696,4.52861,0.0768052255999999,-7.57024,34.0,,,0,-0.20114705882352943,False,False,False,False,False,False,False,False,,False,6.839,0.38591630040129943,0.01696,0.009554748710108925,4.52861,0.25052551117905597,0.0768052255999999,0.010319128606917638,7.57024,0.6439900630613414,0.19773552455570417,0.3182209057901777,0.13004012994458244,0.2153321867634881
4259579,inactive,Cc1nn(-c2ccccc2)c(CC(C)(C)C(=O)[O-])c1C(=O)[O-],HARHTDAQMLSUHM-UHFFFAOYSA-L,4QTA,-6.839,0.05724,4.16993,0.2386867932,-7.22802,22.0,,,0,-0.3108636363636364,False,False,False,False,False,False,False,False,,False,6.839,0.38591630040129943,0.05724,0.1500095547487101,4.16993,0.1253583030766291,0.2386867932,0.1261226829734378,7.22802,0.5388878272501433,0.2679629275750048,0.25563730173896426,0.13768392891266962,0.2204280527422129
4245084,inactive,Cc1cn(CC2COC(C)(C)O2)c(=O)[nH]c1=O,HWIGLXQJOUDXCX-UHFFFAOYSA-N,4QTA,-6.838,0.45464,4.8225,2.1925014,-6.92278,17.0,,,0,-0.4022352941176471,False,False,False,False,False,False,False,False,,False,6.838,0.38534301547869293,0.45464,0.8197974393273457,4.8225,0.3657557806229696,2.1925014,0.7884578635581884,6.92278,0.447544429581502,0.6025702274030194,0.37554939805083126,0.5927766099751577,0.5236320784763361
4246184,inactive,COCCn1c(=O)[nH]c2cc(C(=O)NCCC[NH+]3CCN(c4ccc(F)cc4)CC3)ccc2c1=O,LGQBARLHXPPZFV-UHFFFAOYSA-O,4QTA,-6.838,0.02548,4.97498,0.1267624904,-7.19922,35.0,,,0,-0.19537142857142858,False,False,False,False,False,False,False,False,,False,6.838,0.38534301547869293,0.02548,0.03248614561437034,4.97498,0.4334989489776419,0.1267624904,0.04280527422128798,7.19922,0.5297152684884388,0.20891458054653164,0.4094209822281674,0.23299254729600613,0.28377603669023505
4265637,inactive,CNC(=O)c1ccc(OCc2ccccc2)c(OC)c1,BTIQQDLIITUPAR-UHFFFAOYSA-N,4QTA,-6.838,0.59253,5.25028,3.1109484084,-6.98137,20.0,,,0,-0.3419,False,False,False,False,False,False,False,False,,False,6.838,0.38534301547869293,0.59253,0.8995795910567552,5.25028,0.5595260844639786,3.1109484084,0.8903114848079495,6.98137,0.46474297725969804,0.6424613032677241,0.4724345499713357,0.7295528377603668,0.6148162303331423
4265929,inactive,COC(=O)c1nnn(-c2nonc2N)c1CSc1ccc(Cl)cc1,LORYJFSCXRKMAK-UHFFFAOYSA-N,4QTA,-6.838,0.58085,6.36345,3.6962099325,-7.08087,24.0,,,0,-0.28491666666666665,False,False,False,False,False,False,False,False,,False,6.838,0.38534301547869293,0.58085,0.8922224345499713,6.36345,0.9294859545193961,3.6962099325,0.9352188037454615,7.08087,0.4953181731320466,0.6387827250143321,0.6574144849990445,0.9108541945346837,0.7356838015160201
4256506,inactive,CC(=O)Nc1cccc(OC(=O)N2CCCCC2)c1,LBTGQWGECPSVSB-UHFFFAOYSA-N,4QTA,-6.837,0.27728,4.68061,1.2978395408,-7.10545,19.0,,,0,-0.3598421052631579,False,False,False,False,False,False,False,False,,False,6.837,0.3848652780431875,0.27728,0.669214599656029,4.68061,0.3067074335944965,1.2978395408,0.6342442193770303,7.10545,0.5020064972291228,0.5270399388496083,0.345786355818842,0.48796101662526276,0.4535957704312377
7965627,active,COc1ccc(CCNc2oc(COc3ccc(Br)cc3)nc2C#N)cc1OC,AZMNDTJDENERFS-UHFFFAOYSA-N,5WP1,-6.836,0.04087,4.59046,0.1876121002,-6.7619,29.0,,,1,-0.2357241379310345,False,False,False,False,False,False,False,False,,False,6.836,0.38467418306898526,0.04087,0.0852283584941716,4.59046,0.2717370533154978,0.1876121002,0.08656602331358686,6.7619,0.3984330212115421,0.23495127078157843,0.32820561819224153,0.1784827059048347,0.2472131982928849
